type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density,interval
noteOn,119040,479,61:96,Db4,Db4,0.3651,d5
noteOn,119040,479,67:96,G4,G4,0.3651,P1
noteOn,119040,479,79:96,G5,G5,0.3651,m7
noteOn,119520,239,57:96,A3,A3,0.5021,m3
noteOn,119520,239,60:96,C4,C4,0.5021,P4
noteOn,119520,479,65:96,F4,F4,0.5021,P5
noteOn,119520,239,72:96,C5,C5,0.5021,M3
noteOn,119760,239,56:96,Ab3,Ab3,0.3195,m3
noteOn,119760,239,59:96,B3,B3,0.3195,d5
noteOn,119760,239,77:96,F5,F5,0.3195,M6
noteOn,120000,479,56:96,Ab3,Ab3,0.3651,m3
noteOn,120000,479,59:96,B3,B3,0.3651,d5
noteOn,120000,479,65:96,F4,F4,0.3651,P1
noteOn,120000,479,77:96,F5,F5,0.3651,m7
noteOn,120480,239,55:96,G3,G3,0.5934,m3
noteOn,120480,239,58:96,Bb3,Bb3,0.5934,P4
noteOn,120480,479,63:96,Eb4,Eb4,0.5934,P5
noteOn,120480,239,70:96,Bb4,Bb4,0.5934,M3
noteOn,120720,239,54:96,Gb3,Gb3,0.4108,m3
noteOn,120720,239,57:96,A3,A3,0.4108,d5
noteOn,120720,239,75:96,Eb5,Eb5,0.4108,m7
noteOn,120960,1439,53:96,F3,F3,0.2739,m3
noteOn,120960,1439,56:96,Ab3,Ab3,0.2739,P5
noteOn,120960,959,63:96,Eb4,Eb4,0.2739,P4
noteOn,120960,1439,68:96,Ab4,Ab4,0.2739,M2
noteOn,120960,1439,70:96,Bb4,Bb4,0.2739,P4
noteOn,120960,959,75:96,Eb5,Eb5,0.2739,m2
noteOn,121920,479,62:65,D4,D4,0.3195,P1
noteOn,121920,479,74:65,D5,D5,0.3195,M7
noteOn,122400,479,51:49,Eb3,Eb3,0.4564,M3
noteOn,122400,479,55:49,G3,G3,0.4564,m6
noteOn,122400,479,63:49,Eb4,Eb4,0.4564,P5
noteOn,122400,479,70:49,Bb4,Bb4,0.4564,P4
noteOn,122400,479,75:49,Eb5,Eb5,0.4564,m2
noteOn,122880,479,50:49,D3,D3,0.4564,m3
noteOn,122880,479,53:49,F3,F3,0.4564,P1
noteOn,122880,479,65:49,F4,F4,0.4564,P4
noteOn,122880,479,70:49,Bb4,Bb4,0.4564,P5
noteOn,122880,479,77:49,F5,F5,0.4564,P4
noteOn,123360,479,48:49,C3,C3,0.4564,m3
noteOn,123360,479,51:49,Eb3,Eb3,0.4564,M3
noteOn,123360,479,67:49,G4,G4,0.4564,m3
noteOn,123360,479,70:49,Bb4,Bb4,0.4564,M6
noteOn,123360,479,79:49,G5,G5,0.4564,M6
noteOn,123840,479,46:49,Bb2,Bb2,0.4564,M3
noteOn,123840,479,50:49,D3,D3,0.4564,d5
noteOn,123840,479,68:49,Ab4,Ab4,0.4564,M2
noteOn,123840,479,70:49,Bb4,Bb4,0.4564,m7
noteOn,123840,479,80:49,Ab5,Ab5,0.4564,m7
noteOn,124320,479,46:49,Bb2,Bb2,0.4108,M3
noteOn,124320,479,50:49,D3,D3,0.4108,m3
noteOn,124320,479,53:49,F3,F3,0.4108,P4
noteOn,124320,479,70:49,Bb4,Bb4,0.4108,P1
noteOn,124320,479,82:49,Bb5,Bb5,0.4108,P5
noteOn,124800,239,39:49,Eb2,Eb2,0.2739,M3
noteOn,124800,239,67:49,G4,G4,0.2739,m3
noteOn,124800,239,70:49,Bb4,Bb4,0.2739,M6
noteOn,124800,239,79:49,G5,G5,0.2739,M6
noteOn,125040,239,46:51,Bb2,Bb2,0.1369,M6
noteOn,125280,239,55:52,G3,G3,0.2282,M6
noteOn,125520,239,46:53,Bb2,Bb2,0.2282,P5
noteOn,125760,239,39:54,Eb2,Eb2,0.2282,P5
noteOn,125760,239,70:49,Bb4,Bb4,0.2282,P1
noteOn,125760,239,82:49,Bb5,Bb5,0.2282,P1
noteOn,126000,239,46:55,Bb2,Bb2,0.1369,M6
noteOn,126240,239,55:56,G3,G3,0.2282,M6
noteOn,126480,239,46:57,Bb2,Bb2,0.2282,P4
noteOn,126720,239,41:58,F2,F2,0.2282,P4
noteOn,126720,1439,82:58,Bb5,Bb5,0.2282,P1
noteOn,126720,1439,94:58,Bb6,Bb6,0.2282,P1
noteOn,126960,239,46:59,Bb2,Bb2,0.1369,m7
noteOn,127200,239,56:60,Ab3,Ab3,0.1369,m7
noteOn,127440,239,46:61,Bb2,Bb2,0.1369,P4
noteOn,127680,239,41:62,F2,F2,0.2282,P4
noteOn,127920,239,46:63,Bb2,Bb2,0.2282,m7
noteOn,128160,239,56:64,Ab3,Ab3,0.2282,M2
noteOn,128160,1919,70:64,Bb4,Bb4,0.2282,P1
noteOn,128160,1919,82:64,Bb5,Bb5,0.2282,P1
noteOn,128400,239,46:60,Bb2,Bb2,0.1369,m3
noteOn,128640,239,43:58,G2,G2,0.1369,m3
noteOn,128880,239,46:57,Bb2,Bb2,0.1369,P1
noteOn,129120,239,58:55,Bb3,Bb3,0.1369,P1
noteOn,129360,239,46:53,Bb2,Bb2,0.1369,m3
noteOn,129600,239,43:51,G2,G2,0.2282,m3
noteOn,129840,239,46:49,Bb2,Bb2,0.2282,P1
noteOn,130080,239,58:49,Bb3,Bb3,0.3195,M6
noteOn,130080,479,67:49,G4,G4,0.3195,P1
noteOn,130080,479,79:49,G5,G5,0.3195,M6
noteOn,130320,239,46:49,Bb2,Bb2,0.2282,M2
noteOn,130560,239,44:49,Ab2,Ab2,0.3195,M6
noteOn,130560,479,65:49,F4,F4,0.3195,P1
noteOn,130560,479,77:49,F5,F5,0.3195,P5
noteOn,130800,239,46:49,Bb2,Bb2,0.2282,m7
noteOn,131040,239,56:49,Ab3,Ab3,0.3195,d5
noteOn,131040,479,62:49,D4,D4,0.3195,P1
noteOn,131040,479,74:49,D5,D5,0.3195,M3
noteOn,131280,239,46:49,Bb2,Bb2,0.2282,P1
noteOn,131520,239,34:49,Bb1,Bb1,0.3195,m2
noteOn,131520,479,59:49,B3,B3,0.3195,P1
noteOn,131520,479,71:49,B4,B4,0.3195,m2
noteOn,131760,239,46:49,Bb2,Bb2,0.2282,P5
noteOn,132000,239,53:49,F3,F3,0.3195,P4
noteOn,132000,479,58:49,Bb3,Bb3,0.3195,P1
noteOn,132000,479,70:49,Bb4,Bb4,0.3195,P1
noteOn,132240,239,46:49,Bb2,Bb2,0.2282,P5
noteOn,132480,239,39:49,Eb2,Eb2,0.2282,P5
noteOn,132480,239,58:49,Bb3,Bb3,0.2282,P1
noteOn,132480,239,70:49,Bb4,Bb4,0.2282,P1
noteOn,132720,239,46:51,Bb2,Bb2,0.1369,M6
noteOn,132960,239,55:52,G3,G3,0.2282,M6
noteOn,133200,239,46:53,Bb2,Bb2,0.2282,P5
noteOn,133440,239,39:54,Eb2,Eb2,0.2282,P5
noteOn,133440,239,70:49,Bb4,Bb4,0.2282,P1
noteOn,133440,239,82:49,Bb5,Bb5,0.2282,P1
noteOn,133680,239,46:55,Bb2,Bb2,0.1369,M6
noteOn,133920,239,55:56,G3,G3,0.2282,M6
noteOn,134160,239,46:57,Bb2,Bb2,0.2282,P4
noteOn,134400,239,41:58,F2,F2,0.2282,P4
noteOn,134400,1439,82:58,Bb5,Bb5,0.2282,P1
noteOn,134400,1439,94:58,Bb6,Bb6,0.2282,P1
noteOn,134640,239,46:59,Bb2,Bb2,0.1369,m7
noteOn,134880,239,56:60,Ab3,Ab3,0.1369,m7
noteOn,135120,239,46:61,Bb2,Bb2,0.1369,P4
noteOn,135360,239,41:62,F2,F2,0.2282,P4
noteOn,135600,239,46:63,Bb2,Bb2,0.2282,m7
noteOn,135840,239,56:64,Ab3,Ab3,0.2282,M2
noteOn,135840,1919,70:64,Bb4,Bb4,0.2282,P1
noteOn,135840,1919,82:64,Bb5,Bb5,0.2282,P1
noteOn,136080,239,46:60,Bb2,Bb2,0.1369,m3
noteOn,136320,239,43:58,G2,G2,0.1369,m6
noteOn,136560,239,51:57,Eb3,Eb3,0.1369,P5
noteOn,136800,239,58:55,Bb3,Bb3,0.1369,P5
noteOn,137040,239,51:53,Eb3,Eb3,0.1369,m6
noteOn,137280,239,43:51,G2,G2,0.2282,m6
noteOn,137520,239,51:49,Eb3,Eb3,0.2282,P5
noteOn,137760,239,58:49,Bb3,Bb3,0.3195,M6
noteOn,137760,479,67:49,G4,G4,0.3195,P1
noteOn,137760,479,79:49,G5,G5,0.3195,M3
noteOn,138000,239,51:49,Eb3,Eb3,0.2282,P5
noteOn,138240,239,44:49,Ab2,Ab2,0.3195,m6
noteOn,138240,479,64:49,E4,E4,0.3195,P1
noteOn,138240,479,76:49,E5,E5,0.3195,m2
noteOn,138480,239,51:49,Eb3,Eb3,0.2282,M6
noteOn,138720,239,60:49,C4,C4,0.3195,P4
noteOn,138720,479,65:49,F4,F4,0.3195,P1
noteOn,138720,479,77:49,F5,F5,0.3195,M2
noteOn,138960,239,51:49,Eb3,Eb3,0.2282,d5
noteOn,139200,239,45:49,A2,A2,0.3195,m3
noteOn,139200,479,60:49,C4,C4,0.3195,P1
noteOn,139200,479,72:49,C5,C5,0.3195,P5
noteOn,139440,239,53:49,F3,F3,0.2282,P5
noteOn,139680,239,60:49,C4,C4,0.3651,m3
noteOn,139680,479,63:49,Eb4,Eb4,0.3651,P1
noteOn,139680,479,75:49,Eb5,Eb5,0.3651,m7
noteOn,139920,239,53:49,F3,F3,0.2739,P5
noteOn,140160,479,46:49,Bb2,Bb2,0.3195,P1
noteOn,140160,479,58:49,Bb3,Bb3,0.3195,M3
noteOn,140160,239,62:49,D4,D4,0.3195,P1
noteOn,140160,239,74:49,D5,D5,0.3195,M3
noteOn,140400,239,70:49,Bb4,Bb4,0.2282,P5
noteOn,140640,239,63:49,Eb4,Eb4,0.3195,d5
noteOn,140640,239,69:49,A4,A4,0.3195,P5
noteOn,140880,239,62:49,D4,D4,0.3651,m6
noteOn,140880,239,70:49,Bb4,Bb4,0.3651,m7
noteOn,141120,239,60:49,C4,C4,0.4108,M6
noteOn,141120,239,69:49,A4,A4,0.4108,m3
noteOn,141120,239,72:49,C5,C5,0.4108,M2
noteOn,141360,239,58:49,Bb3,Bb3,0.4108,P1
noteOn,141360,239,70:49,Bb4,Bb4,0.4108,M3
noteOn,141360,239,74:49,D5,D5,0.4108,P4
noteOn,141600,239,57:49,A3,A3,0.4108,m3
noteOn,141600,239,72:49,C5,C5,0.4108,m3
noteOn,141600,239,75:49,Eb5,Eb5,0.4108,P5
noteOn,141840,239,56:49,Ab3,Ab3,0.3195,d5
noteOn,141840,239,74:49,D5,D5,0.3195,m3
noteOn,141840,239,77:49,F5,F5,0.3195,m7
noteOn,142080,239,55:49,G3,G3,0.2282,m6
noteOn,142080,959,75:49,Eb5,Eb5,0.2282,M3
noteOn,142080,959,79:49,G5,G5,0.2282,M2
noteOn,142320,239,53:49,F3,F3,0.1369,M2
noteOn,142560,239,51:49,Eb3,Eb3,0.2282,m2
noteOn,142800,239,50:49,D3,D3,0.3195,m2
noteOn,143040,239,51:49,Eb3,Eb3,0.4108,P4
noteOn,143040,239,80:49,Ab5,Ab5,0.4108,M3
noteOn,143040,239,84:49,C6,C6,0.4108,P5
noteOn,143280,239,53:49,F3,F3,0.4108,M2
noteOn,143280,239,79:49,G5,G5,0.4108,m3
noteOn,143280,239,82:49,Bb5,Bb5,0.4108,m3
noteOn,143520,239,55:49,G3,G3,0.4108,m7
noteOn,143520,239,77:49,F5,F5,0.4108,m3
noteOn,143520,239,80:49,Ab5,Ab5,0.4108,P1
noteOn,143760,239,56:49,Ab3,Ab3,0.2739,P5
noteOn,143760,239,75:49,Eb5,Eb5,0.2739,M3
noteOn,143760,239,79:49,G5,G5,0.2739,M6
noteOn,144000,479,58:49,Bb3,Bb3,0.1826,M3
noteOn,144000,479,74:49,D5,D5,0.1826,m3
noteOn,144000,479,77:49,F5,F5,0.1826,P4
noteOn,144480,239,60:49,C4,C4,0.2282,M2
noteOn,144720,239,62:49,D4,D4,0.3195,m2
noteOn,144960,239,63:49,Eb4,Eb4,0.4108,P4
noteOn,144960,239,92:49,Ab6,Ab6,0.4108,M3
noteOn,144960,239,96:49,C7,C7,0.4108,P5
noteOn,145200,239,65:49,F4,F4,0.4108,M2
noteOn,145200,239,91:49,G6,G6,0.4108,m3
noteOn,145200,239,94:49,Bb6,Bb6,0.4108,m3
noteOn,145440,239,67:49,G4,G4,0.4108,m7
noteOn,145440,239,89:49,F6,F6,0.4108,m3
noteOn,145440,239,92:49,Ab6,Ab6,0.4108,P1
noteOn,145680,239,68:49,Ab4,Ab4,0.2739,P5
noteOn,145680,239,87:49,Eb6,Eb6,0.2739,M3
noteOn,145680,239,91:49,G6,G6,0.2739,M6
noteOn,145920,479,70:49,Bb4,Bb4,0.2739,M3
noteOn,145920,479,86:49,D6,D6,0.2739,m3
noteOn,145920,479,89:49,F6,F6,0.2739,M6
noteOn,146400,239,68:49,Ab4,Ab4,0.4108,d5
noteOn,146400,239,74:49,D5,D5,0.4108,m7
noteOn,146400,239,84:49,C6,C6,0.4108,P4
noteOn,146640,239,67:49,G4,G4,0.4108,m6
noteOn,146640,239,75:49,Eb5,Eb5,0.4108,P5
noteOn,146640,239,82:49,Bb5,Bb5,0.4108,P4
noteOn,146880,239,65:49,F4,F4,0.4108,d5
noteOn,146880,239,71:49,B4,B4,0.4108,M6
noteOn,146880,239,80:49,Ab5,Ab5,0.4108,P4
noteOn,147120,239,63:56,Eb4,Eb4,0.4108,M6
noteOn,147120,239,72:56,C5,C5,0.4108,P5
noteOn,147120,239,79:56,G5,G5,0.4108,P4
noteOn,147360,239,62:60,D4,D4,0.4108,P4
noteOn,147360,119,67:60,G4,G4,0.4108,m7
noteOn,147360,119,77:60,F5,F5,0.4108,P4
noteOn,147600,239,60:63,C4,C4,0.4564,m3
noteOn,147600,119,75:63,Eb5,Eb5,0.4564,m3
noteOn,147600,119,78:63,Gb5,Gb5,0.4564,P5
noteOn,147840,239,59:67,B3,B3,0.5021,m3
noteOn,147840,119,74:67,D5,D5,0.5021,P4
noteOn,147840,119,79:67,G5,G5,0.5021,m7
noteOn,148080,239,57:71,A3,A3,0.5477,P4
noteOn,148080,119,74:71,D5,D5,0.5477,M3
noteOn,148080,119,78:71,Gb5,Gb5,0.5477,m3
noteOn,148080,119,81:71,A5,A5,0.5477,M2
noteOn,148320,239,55:74,G3,G3,0.5477,P5
noteOn,148320,119,74:74,D5,D5,0.5477,P4
noteOn,148320,119,79:74,G5,G5,0.5477,M3
noteOn,148320,119,83:74,B5,B5,0.5477,d5
noteOn,148560,239,53:78,F3,F3,0.5477,M6
noteOn,148560,119,74:78,D5,D5,0.5477,P4
noteOn,148560,119,79:78,G5,G5,0.5477,M3
noteOn,148560,119,83:78,B5,B5,0.5477,m6
noteOn,148800,239,51:82,Eb3,Eb3,0.5477,P1
noteOn,148800,119,75:82,Eb5,Eb5,0.5477,M3
noteOn,148800,119,79:82,G5,G5,0.5477,P4
noteOn,148800,119,84:82,C6,C6,0.5477,m7
noteOn,149040,239,50:85,D3,D3,0.5934,m3
noteOn,149040,119,77:85,F5,F5,0.5934,d5
noteOn,149040,119,83:85,B5,B5,0.5934,m3
noteOn,149040,119,86:85,D6,D6,0.5934,M2
noteOn,149280,239,48:89,C3,C3,0.639,P5
noteOn,149280,119,79:89,G5,G5,0.639,P4
noteOn,149280,119,84:89,C6,C6,0.639,m3
noteOn,149280,119,87:89,Eb6,Eb6,0.639,P4
noteOn,149520,239,46:92,Bb2,Bb2,0.4564,M2
noteOn,149520,239,48:92,C3,C3,0.4564,P5
noteOn,149520,119,79:92,G5,G5,0.4564,P4
noteOn,149520,119,84:92,C6,C6,0.4564,M3
noteOn,149520,119,88:92,E6,E6,0.4564,d5
noteOn,149760,239,46:96,Bb2,Bb2,0.2282,M2
noteOn,149760,239,48:96,C3,C3,0.2282,P5
noteOn,149760,239,79:96,G5,G5,0.2282,P4
noteOn,149760,239,84:96,C6,C6,0.2282,M3
noteOn,149760,239,88:96,E6,E6,0.2282,P5
noteOn,150720,239,45:96,A2,A2,0.2282,m3
noteOn,150720,239,48:96,C3,C3,0.2282,P4
noteOn,150720,239,77:96,F5,F5,0.2282,P5
noteOn,150720,239,84:96,C6,C6,0.2282,P4
noteOn,150720,239,89:96,F6,F6,0.2282,M7
noteOn,151680,1439,42:96,Gb2,Gb2,0.1826,d5
noteOn,151680,3839,48:96,C3,C3,0.1826,m7
noteOn,151680,2399,70:105,Bb4,Bb4,0.1826,P4
noteOn,151680,1439,75:96,Eb5,Eb5,0.1826,m7
noteOn,153120,479,41:96,F2,F2,0.1826,P1
noteOn,153120,239,77:96,F5,F5,0.1826,M2
noteOn,153600,1919,39:96,Eb2,Eb2,0.1369,m3
noteOn,153600,1919,78:105,Gb5,Gb5,0.1369,m6
noteOn,154080,239,70:96,Bb4,Bb4,0.1369,m2
noteOn,154320,239,69:96,A4,A4,0.1369,m2
noteOn,154560,239,70:96,Bb4,Bb4,0.1369,m2
noteOn,154800,239,69:96,A4,A4,0.1369,m2
noteOn,155040,239,70:96,Bb4,Bb4,0.2739,m2
noteOn,155280,239,69:96,A4,A4,0.2282,m3
noteOn,155520,1439,42:96,Gb2,Gb2,0.1826,d5
noteOn,155520,3839,48:96,C3,C3,0.1826,m7
noteOn,155520,2399,70:105,Bb4,Bb4,0.1826,P4
noteOn,155520,1439,75:96,Eb5,Eb5,0.1826,m7
noteOn,156960,479,41:96,F2,F2,0.1826,P1
noteOn,156960,239,77:96,F5,F5,0.1826,m2
noteOn,157440,1919,40:96,E2,E2,0.1369,m3
noteOn,157440,1919,79:105,G5,G5,0.1369,M6
noteOn,157920,239,70:88,Bb4,Bb4,0.1369,m2
noteOn,158160,239,69:80,A4,A4,0.1369,m2
noteOn,158400,239,70:72,Bb4,Bb4,0.1369,m2
noteOn,158640,239,69:64,A4,A4,0.1369,m2
noteOn,158880,239,70:56,Bb4,Bb4,0.2282,m2
noteOn,159120,239,69:53,A4,A4,0.1826,M3
noteOn,159360,479,41:49,F2,F2,0.1826,P5
noteOn,159360,479,48:49,C3,C3,0.1826,d5
noteOn,159360,479,78:49,Gb5,Gb5,0.1826,m6
noteOn,159840,239,70:49,Bb4,Bb4,0.1369,m2
noteOn,160080,239,69:49,A4,A4,0.1369,m2
noteOn,160320,239,70:49,Bb4,Bb4,0.1369,m2
noteOn,160560,239,69:49,A4,A4,0.1369,m2
noteOn,160800,239,70:49,Bb4,Bb4,0.2282,m2
noteOn,161040,239,69:49,A4,A4,0.1826,M3
noteOn,161280,479,41:49,F2,F2,0.1826,M6
noteOn,161280,479,50:49,D3,D3,0.1826,m3
noteOn,161280,479,77:49,F5,F5,0.1826,P5
noteOn,161760,239,70:49,Bb4,Bb4,0.1369,m2
noteOn,162000,239,69:49,A4,A4,0.1369,m2
noteOn,162240,239,70:49,Bb4,Bb4,0.1369,m2
noteOn,162480,239,69:49,A4,A4,0.1369,m2
noteOn,162720,239,70:49,Bb4,Bb4,0.2282,m2
noteOn,162960,239,69:49,A4,A4,0.1826,M3
noteOn,163200,479,41:49,F2,F2,0.1826,m7
noteOn,163200,479,51:49,Eb3,Eb3,0.1826,M2
noteOn,163200,239,77:49,F5,F5,0.1826,m3
noteOn,163680,239,74:49,D5,D5,0.2282,M2
noteOn,163920,239,72:49,C5,C5,0.1826,P5
noteOn,164160,479,41:49,F2,F2,0.1826,M6
noteOn,164160,479,50:49,D3,D3,0.1826,m3
noteOn,164160,239,77:49,F5,F5,0.1826,P4
noteOn,164640,239,72:49,C5,C5,0.2282,M2
noteOn,164880,239,70:49,Bb4,Bb4,0.1826,P4
noteOn,165120,479,41:49,F2,F2,0.1826,P5
noteOn,165120,479,48:49,C3,C3,0.1826,P4
noteOn,165120,239,77:49,F5,F5,0.1826,P5
noteOn,165600,239,70:49,Bb4,Bb4,0.2282,m2
noteOn,165840,239,69:49,A4,A4,0.1826,M3
noteOn,166080,479,41:49,F2,F2,0.1826,M6
noteOn,166080,479,50:49,D3,D3,0.1826,m3
noteOn,166080,239,77:49,F5,F5,0.1826,P4
noteOn,166560,239,72:49,C5,C5,0.2282,M2
noteOn,166800,239,70:49,Bb4,Bb4,0.1826,P4
noteOn,167040,479,41:49,F2,F2,0.1826,P5
noteOn,167040,479,48:49,C3,C3,0.1826,d5
noteOn,167040,239,78:49,Gb5,Gb5,0.1826,m6
noteOn,167520,239,70:49,Bb4,Bb4,0.1369,m2
noteOn,167760,239,69:49,A4,A4,0.1369,m2
noteOn,168000,239,70:49,Bb4,Bb4,0.1369,m2
noteOn,168240,239,69:49,A4,A4,0.1369,m2
noteOn,168480,239,70:49,Bb4,Bb4,0.2282,m2
noteOn,168720,239,69:49,A4,A4,0.1826,M3
noteOn,168960,479,41:49,F2,F2,0.1826,M6
noteOn,168960,479,50:49,D3,D3,0.1826,m3
noteOn,168960,479,77:49,F5,F5,0.1826,P5
noteOn,169440,239,70:49,Bb4,Bb4,0.1369,m2
noteOn,169680,239,69:49,A4,A4,0.1369,m2
noteOn,169920,239,70:49,Bb4,Bb4,0.1369,m2
noteOn,170160,239,69:49,A4,A4,0.1369,m2
noteOn,170400,239,70:49,Bb4,Bb4,0.2282,m2
noteOn,170640,239,69:49,A4,A4,0.1826,M3
noteOn,170880,479,41:49,F2,F2,0.1826,m7
noteOn,170880,479,51:49,Eb3,Eb3,0.1826,M2
noteOn,170880,239,77:49,F5,F5,0.1826,m3
noteOn,171360,239,74:49,D5,D5,0.2282,M2
noteOn,171600,239,72:49,C5,C5,0.1826,P5
noteOn,171840,479,41:49,F2,F2,0.1826,M6
noteOn,171840,479,50:49,D3,D3,0.1826,m3
noteOn,171840,239,77:49,F5,F5,0.1826,P4
noteOn,172320,239,72:49,C5,C5,0.2282,m2
noteOn,172560,239,71:49,B4,B4,0.1826,d5
noteOn,172800,479,41:49,F2,F2,0.1826,m7
noteOn,172800,479,51:49,Eb3,Eb3,0.1826,M2
noteOn,172800,239,77:49,F5,F5,0.1826,m3
noteOn,173280,239,74:49,D5,D5,0.1826,M2
noteOn,173520,239,72:49,C5,C5,0.1369,P5
noteOn,173760,479,53:49,F3,F3,0.2282,P1
noteOn,173760,479,77:49,F5,F5,0.2282,m7
noteOn,174240,239,55:49,G3,G3,0.2739,P4
noteOn,174240,959,72:49,C5,C5,0.2739,m3
noteOn,174240,959,75:49,Eb5,Eb5,0.2739,d5
noteOn,174480,239,57:49,A3,A3,0.1826,m2
noteOn,174720,239,58:49,Bb3,Bb3,0.2739,P5
noteOn,174720,959,65:49,F4,F4,0.2739,P4
noteOn,174960,239,60:49,C4,C4,0.2282,M2
noteOn,175200,239,62:49,D4,D4,0.3195,m6
noteOn,175200,479,70:49,Bb4,Bb4,0.3195,M3
noteOn,175200,479,74:49,D5,D5,0.3195,M7
noteOn,175440,239,63:49,Eb4,Eb4,0.1826,M2
noteOn,175680,479,65:49,F4,F4,0.2739,M3
noteOn,175680,479,69:49,A4,A4,0.2739,m3
noteOn,175680,479,72:49,C5,C5,0.2739,P4
noteOn,176160,239,67:49,G4,G4,0.2739,P4
noteOn,176160,959,84:49,C6,C6,0.2739,m3
noteOn,176160,959,87:49,Eb6,Eb6,0.2739,d5
noteOn,176400,239,69:49,A4,A4,0.1826,m2
noteOn,176640,239,70:49,Bb4,Bb4,0.2739,P5
noteOn,176640,959,77:49,F5,F5,0.2739,P4
noteOn,176880,239,72:49,C5,C5,0.2282,M2
noteOn,177120,239,74:49,D5,D5,0.3195,m6
noteOn,177120,479,82:49,Bb5,Bb5,0.3195,M3
noteOn,177120,479,86:49,D6,D6,0.3195,M7
noteOn,177360,239,75:49,Eb5,Eb5,0.1826,M2
noteOn,177600,479,77:49,F5,F5,0.3195,M3
noteOn,177600,479,81:49,A5,A5,0.3195,m3
noteOn,177600,479,84:49,C6,C6,0.3195,M6
noteOn,178080,479,75:49,Eb5,Eb5,0.3195,d5
noteOn,178080,479,81:49,A5,A5,0.3195,m3
noteOn,178080,479,84:49,C6,C6,0.3195,P5
noteOn,178080,959,91:49,G6,G6,0.3195,P4
noteOn,178560,479,74:49,D5,D5,0.3195,m3
noteOn,178560,479,77:49,F5,F5,0.3195,P4
noteOn,178560,479,82:49,Bb5,Bb5,0.3195,M6
noteOn,179040,479,73:49,Db5,Db5,0.3195,M3
noteOn,179040,479,77:49,F5,F5,0.3195,P4
noteOn,179040,479,82:49,Bb5,Bb5,0.3195,P5
noteOn,179040,959,89:49,F6,F6,0.3195,P4
noteOn,179520,479,72:49,C5,C5,0.3195,P5
noteOn,179520,479,79:49,G5,G5,0.3195,m3
noteOn,179520,479,82:49,Bb5,Bb5,0.3195,P4
noteOn,180000,479,65:49,F4,F4,0.3651,M3
noteOn,180000,479,81:49,A5,A5,0.3651,m3
noteOn,180000,479,84:49,C6,C6,0.3651,m3
noteOn,180000,479,87:49,Eb6,Eb6,0.3651,P4
noteOn,180480,0,58:49,Bb3,Bb3,0.3651,P1
noteOn,180480,1919,58:49,Bb3,Bb3,0.3651,M3
noteOn,180480,0,86:49,D6,D6,0.3651,P1
noteOn,180480,1919,86:49,D6,D6,0.3651,M6
noteOn,180720,239,77:49,F5,F5,0.2282,M3
noteOn,180960,959,61:49,Db4,Db4,0.2282,m3
noteOn,180960,959,64:49,E4,E4,0.2282,m3
noteOn,180960,239,79:49,G5,G5,0.2282,M2
noteOn,181200,239,77:49,F5,F5,0.1369,M2
noteOn,181440,239,79:49,G5,G5,0.2282,M2
noteOn,181680,239,77:49,F5,F5,0.2282,m3
noteOn,181920,479,62:49,D4,D4,0.3651,m3
noteOn,181920,479,65:49,F4,F4,0.3651,M2
noteOn,181920,239,79:49,G5,G5,0.3651,M2
noteOn,182160,239,77:49,F5,F5,0.2739,P5
noteOn,182400,0,58:49,Bb3,Bb3,0.3651,P1
noteOn,182400,1919,58:49,Bb3,Bb3,0.3651,M2
noteOn,182400,0,84:49,C6,C6,0.3651,P1
noteOn,182400,1919,84:49,C6,C6,0.3651,M6
noteOn,182640,239,75:49,Eb5,Eb5,0.2282,M6
noteOn,182880,959,66:49,Gb4,Gb4,0.2282,m3
noteOn,182880,1439,69:49,A4,A4,0.2282,m6
noteOn,182880,239,77:49,F5,F5,0.2282,M2
noteOn,183120,239,75:49,Eb5,Eb5,0.1369,M2
noteOn,183360,239,77:49,F5,F5,0.1826,M2
noteOn,183600,239,75:49,Eb5,Eb5,0.1826,m7
noteOn,183840,479,65:49,F4,F4,0.3195,P1
noteOn,183840,239,77:49,F5,F5,0.3195,M2
noteOn,184080,239,75:49,Eb5,Eb5,0.2739,P4
noteOn,184320,0,58:49,Bb3,Bb3,0.3651,P1
noteOn,184320,1919,58:49,Bb3,Bb3,0.3651,M3
noteOn,184320,239,74:49,D5,D5,0.3651,m6
noteOn,184320,959,82:49,Bb5,Bb5,0.3651,P1
noteOn,184560,239,70:49,Bb4,Bb4,0.2282,m6
noteOn,184800,479,62:49,D4,D4,0.3651,m3
noteOn,184800,479,65:49,F4,F4,0.3651,P5
noteOn,184800,239,72:49,C5,C5,0.3651,M2
noteOn,185040,239,70:49,Bb4,Bb4,0.2739,P5
noteOn,185280,479,63:49,Eb4,Eb4,0.4108,M3
noteOn,185280,479,67:49,G4,G4,0.4108,P1
noteOn,185280,0,79:49,G5,G5,0.4108,P1
noteOn,185280,479,79:49,G5,G5,0.4108,M6
noteOn,185520,239,70:49,Bb4,Bb4,0.2739,m6
noteOn,185760,479,62:49,D4,D4,0.4108,m3
noteOn,185760,479,65:49,F4,F4,0.4108,P1
noteOn,185760,0,77:49,F5,F5,0.4108,P1
noteOn,185760,479,77:49,F5,F5,0.4108,P5
noteOn,186000,239,70:49,Bb4,Bb4,0.2739,P4
noteOn,186240,1919,53:49,F3,F3,0.4108,M6
