composer,year_born,year_died,title,folder,xml_score,midi_score,performer,midi_performance,performance_annotations,midi_score_annotations,maestro_midi_performance,maestro_audio_performance,start,end,audio_performance,csv_score,csv_performance
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,MunA,Chopin/Etudes_op_10/1/MunA07M.mid,Chopin/Etudes_op_10/1/MunA07M_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--4.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--4.wav,,,Chopin/Etudes_op_10/1/MunA07M.wav,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/MunA07M.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Nakaji,Chopin/Etudes_op_10/1/NAKAJI02.mid,Chopin/Etudes_op_10/1/NAKAJI02_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/NAKAJI02.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Park,Chopin/Etudes_op_10/1/Park02.mid,Chopin/Etudes_op_10/1/Park02_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/Park02.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Savitski,Chopin/Etudes_op_10/1/Savitski03.mid,Chopin/Etudes_op_10/1/Savitski03_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/Savitski03.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Shelest,Chopin/Etudes_op_10/1/Shelest02.mid,Chopin/Etudes_op_10/1/Shelest02_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/Shelest02.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Stahievitch,Chopin/Etudes_op_10/1/Stahievitch03.mid,Chopin/Etudes_op_10/1/Stahievitch03_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/Stahievitch03.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,SunY,Chopin/Etudes_op_10/1/SunY03M.mid,Chopin/Etudes_op_10/1/SunY03M_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--3.midi,{maestro}/2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--3.wav,,,Chopin/Etudes_op_10/1/SunY03M.wav,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/SunY03M.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Terenkova,Chopin/Etudes_op_10/1/Terenkova02.mid,Chopin/Etudes_op_10/1/Terenkova02_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/Terenkova02.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Tysman,Chopin/Etudes_op_10/1/Tysman02.mid,Chopin/Etudes_op_10/1/Tysman02_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/Tysman02.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Verbaite,Chopin/Etudes_op_10/1/Verbaite02.mid,Chopin/Etudes_op_10/1/Verbaite02_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/Verbaite02.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,YeF,Chopin/Etudes_op_10/1/YeF03M.mid,Chopin/Etudes_op_10/1/YeF03M_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,{maestro}/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--3.midi,{maestro}/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--3.wav,,,Chopin/Etudes_op_10/1/YeF03M.wav,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/YeF03M.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,YuP,Chopin/Etudes_op_10/1/YuP02M.mid,Chopin/Etudes_op_10/1/YuP02M_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--2.midi,{maestro}/2017/MIDI-Unprocessed_042_PIANO042_MID--AUDIO-split_07-06-17_Piano-e_1-02_wav--2.wav,,,Chopin/Etudes_op_10/1/YuP02M.wav,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/YuP02M.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Zhdanov,Chopin/Etudes_op_10/1/Zhdanov02.mid,Chopin/Etudes_op_10/1/Zhdanov02_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/Zhdanov02.csv
Chopin,1810,1849,Etudes_op_10_1,Chopin/Etudes_op_10/1,Chopin/Etudes_op_10/1/xml_score.musicxml,Chopin/Etudes_op_10/1/midi_score.mid,Zukiewicz,Chopin/Etudes_op_10/1/Zukiewicz02.mid,Chopin/Etudes_op_10/1/Zukiewicz02_annotations.txt,Chopin/Etudes_op_10/1/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/1/midi_score.csv,Chopin/Etudes_op_10/1/Zukiewicz02.csv
Chopin,1810,1849,Etudes_op_10_10,Chopin/Etudes_op_10/10,Chopin/Etudes_op_10/10/xml_score.musicxml,Chopin/Etudes_op_10/10/midi_score.mid,Na,Chopin/Etudes_op_10/10/Na_2009_02.mid,Chopin/Etudes_op_10/10/Na_2009_02_annotations.txt,Chopin/Etudes_op_10/10/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/10/midi_score.csv,Chopin/Etudes_op_10/10/Na_2009_02.csv
Chopin,1810,1849,Etudes_op_10_10,Chopin/Etudes_op_10/10,Chopin/Etudes_op_10/10/xml_score.musicxml,Chopin/Etudes_op_10/10/midi_score.mid,WangH,Chopin/Etudes_op_10/10/WangH02M.mid,Chopin/Etudes_op_10/10/WangH02M_annotations.txt,Chopin/Etudes_op_10/10/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--2.midi,{maestro}/2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--2.wav,,,Chopin/Etudes_op_10/10/WangH02M.wav,Chopin/Etudes_op_10/10/midi_score.csv,Chopin/Etudes_op_10/10/WangH02M.csv
Chopin,1810,1849,Etudes_op_10_10,Chopin/Etudes_op_10/10,Chopin/Etudes_op_10/10/xml_score.musicxml,Chopin/Etudes_op_10/10/midi_score.mid,Wilshire,Chopin/Etudes_op_10/10/Wilshire02.mid,Chopin/Etudes_op_10/10/Wilshire02_annotations.txt,Chopin/Etudes_op_10/10/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/10/midi_score.csv,Chopin/Etudes_op_10/10/Wilshire02.csv
Chopin,1810,1849,Etudes_op_10_10,Chopin/Etudes_op_10/10,Chopin/Etudes_op_10/10/xml_score.musicxml,Chopin/Etudes_op_10/10/midi_score.mid,Yanagitani,Chopin/Etudes_op_10/10/Yanagitani02.mid,Chopin/Etudes_op_10/10/Yanagitani02_annotations.txt,Chopin/Etudes_op_10/10/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/10/midi_score.csv,Chopin/Etudes_op_10/10/Yanagitani02.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,Bult,Chopin/Etudes_op_10/12/Bult-ItoS04M.mid,Chopin/Etudes_op_10/12/Bult-ItoS04M_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--4.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--4.wav,,,Chopin/Etudes_op_10/12/Bult-ItoS04M.wav,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/Bult-ItoS04M.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,Floril,Chopin/Etudes_op_10/12/Floril02.mid,Chopin/Etudes_op_10/12/Floril02_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/Floril02.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,Gintov,Chopin/Etudes_op_10/12/Gintov02.mid,Chopin/Etudes_op_10/12/Gintov02_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/Gintov02.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,Hirata,Chopin/Etudes_op_10/12/Hirata02.mid,Chopin/Etudes_op_10/12/Hirata02_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/Hirata02.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,HuNY,Chopin/Etudes_op_10/12/HuNY03M.mid,Chopin/Etudes_op_10/12/HuNY03M_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--3.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--3.wav,,,Chopin/Etudes_op_10/12/HuNY03M.wav,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/HuNY03M.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,KimBenjamin,Chopin/Etudes_op_10/12/KimBenjamin04.mid,Chopin/Etudes_op_10/12/KimBenjamin04_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/KimBenjamin04.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,LuoJ,Chopin/Etudes_op_10/12/LuoJ08M.mid,Chopin/Etudes_op_10/12/LuoJ08M_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--6.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--6.wav,,,Chopin/Etudes_op_10/12/LuoJ08M.wav,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/LuoJ08M.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,Mordvinov,Chopin/Etudes_op_10/12/Mordvinov04.mid,Chopin/Etudes_op_10/12/Mordvinov04_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/Mordvinov04.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,Na,Chopin/Etudes_op_10/12/Na_2006_02.mid,Chopin/Etudes_op_10/12/Na_2006_02_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/Na_2006_02.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,Staupe,Chopin/Etudes_op_10/12/Staupe02.mid,Chopin/Etudes_op_10/12/Staupe02_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/Staupe02.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,WuuE,Chopin/Etudes_op_10/12/WuuE06M.mid,Chopin/Etudes_op_10/12/WuuE06M_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--3.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--3.wav,,,Chopin/Etudes_op_10/12/WuuE06M.wav,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/WuuE06M.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,Yarden,Chopin/Etudes_op_10/12/Yarden04.mid,Chopin/Etudes_op_10/12/Yarden04_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/Yarden04.csv
Chopin,1810,1849,Etudes_op_10_12,Chopin/Etudes_op_10/12,Chopin/Etudes_op_10/12/xml_score.musicxml,Chopin/Etudes_op_10/12/midi_score.mid,ZhangYunling,Chopin/Etudes_op_10/12/ZhangYunling02M.mid,Chopin/Etudes_op_10/12/ZhangYunling02M_annotations.txt,Chopin/Etudes_op_10/12/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_03_Track03_wav.midi,{maestro}/2011/MIDI-Unprocessed_07_R1_2011_MID--AUDIO_R1-D3_03_Track03_wav.wav,,,Chopin/Etudes_op_10/12/ZhangYunling02M.wav,Chopin/Etudes_op_10/12/midi_score.csv,Chopin/Etudes_op_10/12/ZhangYunling02M.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,Hebert,Chopin/Etudes_op_10/2/Hebert03M.mid,Chopin/Etudes_op_10/2/Hebert03M_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,{maestro}/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--3.midi,{maestro}/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--3.wav,,,Chopin/Etudes_op_10/2/Hebert03M.wav,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/Hebert03M.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,JeonH,Chopin/Etudes_op_10/2/JeonH02M.mid,Chopin/Etudes_op_10/2/JeonH02M_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--2.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_15_R1_2015_wav--2.wav,,,Chopin/Etudes_op_10/2/JeonH02M.wav,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/JeonH02M.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,JiaXin,Chopin/Etudes_op_10/2/JiaXin01.mid,Chopin/Etudes_op_10/2/JiaXin01_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/JiaXin01.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,KaiRuiR,Chopin/Etudes_op_10/2/KaiRuiR06.mid,Chopin/Etudes_op_10/2/KaiRuiR06_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,,,,3.4260416666666664,,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/KaiRuiR06.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,Kavalerova,Chopin/Etudes_op_10/2/Kavalerova02.mid,Chopin/Etudes_op_10/2/Kavalerova02_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/Kavalerova02.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,Merjan,Chopin/Etudes_op_10/2/MERJAN02.mid,Chopin/Etudes_op_10/2/MERJAN02_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/MERJAN02.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,ParkJ,Chopin/Etudes_op_10/2/ParkJ02.mid,Chopin/Etudes_op_10/2/ParkJ02_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/ParkJ02.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,Shi,Chopin/Etudes_op_10/2/Shi01.mid,Chopin/Etudes_op_10/2/Shi01_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/Shi01.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,Shi,Chopin/Etudes_op_10/2/Shi02.mid,Chopin/Etudes_op_10/2/Shi02_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/Shi02.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,Toivio,Chopin/Etudes_op_10/2/TOIVIO02.mid,Chopin/Etudes_op_10/2/TOIVIO02_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/TOIVIO02.csv
Chopin,1810,1849,Etudes_op_10_2,Chopin/Etudes_op_10/2,Chopin/Etudes_op_10/2/xml_score.musicxml,Chopin/Etudes_op_10/2/midi_score.mid,YeSijing,Chopin/Etudes_op_10/2/YeSijing03.mid,Chopin/Etudes_op_10/2/YeSijing03_annotations.txt,Chopin/Etudes_op_10/2/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/2/midi_score.csv,Chopin/Etudes_op_10/2/YeSijing03.csv
Chopin,1810,1849,Etudes_op_10_3,Chopin/Etudes_op_10/3,Chopin/Etudes_op_10/3/xml_score.musicxml,Chopin/Etudes_op_10/3/midi_score.mid,SunMeiting,Chopin/Etudes_op_10/3/SunMeiting08.mid,Chopin/Etudes_op_10/3/SunMeiting08_annotations.txt,Chopin/Etudes_op_10/3/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/3/midi_score.csv,Chopin/Etudes_op_10/3/SunMeiting08.csv
Chopin,1810,1849,Etudes_op_10_4,Chopin/Etudes_op_10/4,Chopin/Etudes_op_10/4/xml_score.musicxml,Chopin/Etudes_op_10/4/midi_score.mid,Adig,Chopin/Etudes_op_10/4/ADIG02.mid,Chopin/Etudes_op_10/4/ADIG02_annotations.txt,Chopin/Etudes_op_10/4/midi_score_annotations.txt,,,,3.580208333333333,,Chopin/Etudes_op_10/4/midi_score.csv,Chopin/Etudes_op_10/4/ADIG02.csv
Chopin,1810,1849,Etudes_op_10_4,Chopin/Etudes_op_10/4,Chopin/Etudes_op_10/4/xml_score.musicxml,Chopin/Etudes_op_10/4/midi_score.mid,Arciglione,Chopin/Etudes_op_10/4/Arciglione04.mid,Chopin/Etudes_op_10/4/Arciglione04_annotations.txt,Chopin/Etudes_op_10/4/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/4/midi_score.csv,Chopin/Etudes_op_10/4/Arciglione04.csv
Chopin,1810,1849,Etudes_op_10_4,Chopin/Etudes_op_10/4,Chopin/Etudes_op_10/4/xml_score.musicxml,Chopin/Etudes_op_10/4/midi_score.mid,Blinov,Chopin/Etudes_op_10/4/BLINOV03.mid,Chopin/Etudes_op_10/4/BLINOV03_annotations.txt,Chopin/Etudes_op_10/4/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/4/midi_score.csv,Chopin/Etudes_op_10/4/BLINOV03.csv
Chopin,1810,1849,Etudes_op_10_4,Chopin/Etudes_op_10/4,Chopin/Etudes_op_10/4/xml_score.musicxml,Chopin/Etudes_op_10/4/midi_score.mid,Day,Chopin/Etudes_op_10/4/Day02.mid,Chopin/Etudes_op_10/4/Day02_annotations.txt,Chopin/Etudes_op_10/4/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/4/midi_score.csv,Chopin/Etudes_op_10/4/Day02.csv
Chopin,1810,1849,Etudes_op_10_4,Chopin/Etudes_op_10/4,Chopin/Etudes_op_10/4/xml_score.musicxml,Chopin/Etudes_op_10/4/midi_score.mid,Duepree,Chopin/Etudes_op_10/4/Duepree02.mid,Chopin/Etudes_op_10/4/Duepree02_annotations.txt,Chopin/Etudes_op_10/4/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/4/midi_score.csv,Chopin/Etudes_op_10/4/Duepree02.csv
Chopin,1810,1849,Etudes_op_10_4,Chopin/Etudes_op_10/4,Chopin/Etudes_op_10/4/xml_score.musicxml,Chopin/Etudes_op_10/4/midi_score.mid,Duepree,Chopin/Etudes_op_10/4/Duepree06M.mid,Chopin/Etudes_op_10/4/Duepree06M_annotations.txt,Chopin/Etudes_op_10/4/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--3.midi,{maestro}/2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--3.wav,,,Chopin/Etudes_op_10/4/Duepree06M.wav,Chopin/Etudes_op_10/4/midi_score.csv,Chopin/Etudes_op_10/4/Duepree06M.csv
Chopin,1810,1849,Etudes_op_10_4,Chopin/Etudes_op_10/4,Chopin/Etudes_op_10/4/xml_score.musicxml,Chopin/Etudes_op_10/4/midi_score.mid,Dulu,Chopin/Etudes_op_10/4/Dulu02.mid,Chopin/Etudes_op_10/4/Dulu02_annotations.txt,Chopin/Etudes_op_10/4/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/4/midi_score.csv,Chopin/Etudes_op_10/4/Dulu02.csv
Chopin,1810,1849,Etudes_op_10_4,Chopin/Etudes_op_10/4,Chopin/Etudes_op_10/4/xml_score.musicxml,Chopin/Etudes_op_10/4/midi_score.mid,Evstio,Chopin/Etudes_op_10/4/EVSTIO02.mid,Chopin/Etudes_op_10/4/EVSTIO02_annotations.txt,Chopin/Etudes_op_10/4/midi_score_annotations.txt,,,,,,Chopin/Etudes_op_10/4/midi_score.csv,Chopin/Etudes_op_10/4/EVSTIO02.csv
